customer_unique_id,repurchase_prob,R,F,M
494e887fef923d79982b3c0e1ab49cdd,1.0,36,2,445.19
495fe7ae31686381c8145b2936e761dc,1.0,28,2,249.99
4962136f755981b83b03f476e66eea7d,1.0,295,2,145.1
4985c6f86aaf1460d9b6fdc74465a5a5,1.0,31,2,220.64
49afeec74ee36fc6e5582ccd16111a14,1.0,289,2,362.9
49bf911a5666e781425b4fe91495454d,1.0,272,2,255.0
49c6b1ee895e59043bcd5e2135f08355,1.0,100,2,158.9
49cee01774f85ef576192e1038cf9cc6,1.0,362,2,177.0
49d1599dd80dedc213037342bbe43fd7,1.0,259,2,80.59
49d602890c664bcee124fa70e94d9fb1,1.0,262,2,46.6
49e6749fd8bf4a9218457eb19a92e200,1.0,271,2,418.89
49eb3e27a6fc361609658d710948cef7,1.0,113,2,150.9
4a2ef0b951aa7bdda04470d961d5e755,1.0,329,2,111.37
4a433c62dfda8104d295307e855c82a7,1.0,171,2,238.43
4a6ccb379c9e5062ad3ce2324222fbf3,1.0,158,2,27.3
4a875173bfb6a79bc80ade998b70132e,1.0,209,2,84.9
4ad4d9be004941fb8e0ffd31ddbf1f3c,1.0,49,2,75.9
4b1141303289a23d05776bd25076c2fd,1.0,233,2,179.98
4b384b778ebc0449d0244902bfce7beb,1.0,287,2,137.3
4b8b7bf8d90bd492c7a61ec3ce264a0a,1.0,168,2,177.64999999999998
4b979b432abe14a88cd0cde893952677,1.0,333,2,239.6
4b9c1e46a59a75a9af94bc7e355b97a0,1.0,130,2,124.80000000000001
4badd97df3e4ad6d64508b5c25d4dca9,1.0,141,2,297.9
4bbaf6f7a10a7e26a8777aa5cb6d5864,1.0,169,3,420.66
4bbba2a307995c25e9d635cc1a9700d0,0.99,280,2,304.9
4be8154b42b4593fae17f1b2cb375615,1.0,215,2,25.8
4bf3d072dcf303280e82dc697b516c6f,1.0,262,2,96.49000000000001
4c0bac678bfb8ff0becd5b393b45a884,0.99,240,2,797.59
4c112bdeac93a04155c340b65b35c232,1.0,453,2,50.699999999999996
4c116f8ddec984371284ab7bc860001a,1.0,404,2,39.98
4c3d123168c78dcca6cde5a7274430a5,1.0,448,2,25.0
4c45ebf94ecf4107850d91bc326851c3,1.0,363,2,459.0
4c4b5dc90eb4e33188153ca3e7999f92,1.0,147,2,1159.98
4c5200f7d135c94fcd304cdd0af9837a,1.0,124,2,569.7
4c5ae17e8984ca0916543b159eac0f2c,1.0,378,2,530.0
4c93744516667ad3b8f1fb645a3116a4,1.0,322,2,506.52
4cba4382020c8e217faee72173ecb0fc,1.0,204,2,74.69999999999999
4ce423721c74231c174d0bb22367645a,1.0,85,2,305.9
4ced1b9f8668a9792e5484da6d97b229,0.99,320,2,31.2
4cfa5155cf7cff8eb15e0b12041d058e,1.0,29,2,189.89000000000001
4d191bb8e1eea602e77b4ab62cf4daac,0.99,166,2,66.9
4d1fe8b6f5e9ee044a14467c8b2832b6,1.0,207,2,174.79000000000002
4d28234ccc945685ca892f6184032215,1.0,117,2,67.55
4d2a058cead19bc1e7b3580be5893b2b,1.0,223,2,148.9
4d5cbb095f36a674f6f4a852959ad11d,1.0,149,2,59.9
4d7b6c39aa3c7b53acb8058e4094a593,1.0,7,2,449.70000000000005
4d98a16aebfef3772cc4d547bcae8761,1.0,289,2,336.0
4d9e104764077f7dfae917c7cc803212,1.0,41,2,93.97999999999999
4dcabe94c61f202327839a734955b0cf,1.0,179,2,312.7
4df9aee56fa602c72756abb22ee60b17,1.0,265,2,237.8
4e15fee963523774998876e3624952f4,1.0,15,2,238.99
4e1cce07cd5937c69dacac3c8b13d965,1.0,34,3,1216.6
4e23e1826902ec9f208e8cc61329b494,1.0,173,2,157.9
4e2d666f4bbc94a8ded712172a433d65,1.0,138,3,120.88999999999999
4e39429218dac10ad4e57dafee3d92d4,1.0,282,2,159.89
4e3b6c25502ef69e5c5e54616bf67ed7,1.0,542,2,78.0
4e4b787733d41ea0cb9b69a192bb285e,1.0,274,2,379.8
4e5aba2c9b150920c8c7b5b4ee0c197d,1.0,39,2,225.59
4e65032f1f574189fb793bac5a867bbc,1.0,80,5,404.57
4e6588068c000d6f539cf24c66a96816,0.99,195,2,929.9
4e78d9253ba5cc1d990eb09ea45a3a2c,1.0,528,2,49.7
4eb6fcfd481ef3c2ab3afba135ef4bcc,1.0,298,2,219.0
4eda116add853323e439c104b7d0824c,1.0,283,2,108.9
4ef6c02126b21225e011b242f9f79c6f,1.0,263,2,415.0
4f011f45db425dcd3be79d4c11e9ad05,1.0,448,2,184.99
4f0c8db463d2261888faa81900eb33c1,1.0,64,2,113.97
4f2029f4e7aea8455f5c1cb9de0b7ccd,1.0,346,2,448.9
4f223a62631b82cfb22241007bbd60dc,1.0,112,2,69.78999999999999
4f477c554c5bd165f95d62b409ac6425,1.0,85,2,112.80000000000001
4f4943d1a8ac2c4a65d4fba25ee8c0bb,1.0,76,2,76.38
4f4a4c713a7892d9db23f694fc647d13,1.0,214,2,178.8
4f4d2fe2987efa0b9e4e61a466e8ed8b,1.0,213,3,168.7
4f6d635ff2fd4e30ff5369a7b943eb22,1.0,200,2,109.63
4f88e6285f805c9a823ba23291a65ca3,1.0,281,2,104.9
4f8e0cd35c770318d9e8874c2956345a,1.0,160,2,449.70000000000005
4f928a6270233d6c7c4e73919fa12295,1.0,210,2,138.0
4facc2e6fbc2bffab2fea92d2b4aa7e4,1.0,20,4,1686.9
4fcf7b9d6a54ded837b9a0ff601bf7ef,1.0,198,2,322.0
4fe67915d44791a5deab2957c2641048,0.97,547,2,20.79
4ffd7cf05f22d7a320750a2f9e73f665,1.0,305,2,246.0
503279f30dccc77b5d832f20bd485393,1.0,175,2,198.9
5036f4227f2e546879f581d8fd3e6ec6,1.0,400,2,135.88
507dc9becd4fc65635d90682dfa9d3a3,1.0,282,2,166.8
508cae50c5c1e72079d266a513bca9ae,1.0,237,2,229.5
508f416faa150cd3249d045d81c93399,1.0,237,2,266.0
50915df398391da01c01bd5cf272f61b,1.0,128,2,37.9
50a662e7d7e7e2a94112a4f15a37464e,1.0,432,2,399.9
50ad9fb3ba7f8cf336529fe94a182996,1.0,336,2,319.70000000000005
50cd97d731f3f5e3f321673c2671a23d,1.0,257,3,369.8
50e1b12ee1e2eab6157d9c0b035136af,1.0,205,2,36.9
511152350c802fe363fd2417b1a09357,1.0,221,2,64.9
5126071e8e67f61789f6ce9f3af56143,0.99,256,2,423.0
51378a8908cdc12c6545fdf842383c97,1.0,534,2,878.9
514f8ca0f04813ed414874f8f422e6c3,1.0,187,2,115.80000000000001
518199e5f36305bffce18e38aa2642aa,1.0,331,2,119.8
51838d41add414a0b1b989b7d251d9ee,1.0,455,3,274.6
51c23d1b01aebce5a1e32e3d9b312aa3,1.0,208,2,91.80000000000001
51c2f039f08424330a6bbba4c9949d98,1.0,434,2,279.89
51d11e5abc725531b3a2fd56456885fa,0.99,200,2,389.0
51d121ddc025c1b70f8f62a1b727aecf,1.0,368,2,184.8
51d8d985d769925b981b4a34ddf6dfc6,1.0,122,2,341.9
51d91326ffc0688da14a001de38c264b,1.0,372,3,624.99
51dc56123336c573f2977f5da81b17b9,1.0,340,2,699.8
523730e4b2ef7654c243699b81763112,1.0,483,2,184.8
523b7915f240831d06b34ab9b804a200,1.0,107,2,184.99
525236008daa62b6022f35142ef864d3,1.0,211,2,209.89000000000001
52597838f6c178b19b961b068d048c71,1.0,368,2,364.0
525cda9909aa001ebed396f6e55eae01,1.0,26,2,1684.29
525e9dbf2f675f893b9f695d5ecefb31,1.0,30,2,149.99
526126c9f6a2a58d226b574d4d6c2278,1.0,556,2,398.69000000000005
5275b2f97b9c995d3d05a58610c0bb67,1.0,273,2,199.4
5277f2c18bae9ff7f93aa8118ace6e03,1.0,283,2,189.95
527c6fbbe85cdf78ff1645e0a71e266f,1.0,222,2,362.0
528553785a32652e5b1f5dc33899f754,1.0,265,2,220.0
52abba659c0a219f8de7076dc33e0e83,1.0,103,2,249.8
52b8fc428690f8974a3d3ff3a162f7b7,1.0,7,2,339.8
52d40ed525892e7b31fc34aa750419c9,1.0,88,2,159.8
52e05f52b2ccd1945aafaae6ceff7ba1,1.0,282,2,217.89000000000001
53100f780630b0755dcdec40f673abfb,1.0,177,2,88.4
53b30ca78efb2b7efcd3f9e461587eb2,1.0,359,2,247.0
53beace9d0aa08b64d759d5f5a66550c,1.0,271,2,269.08000000000004
53c84ac43bbfafb7a6b5d9076ab423c7,0.98,375,2,110.74
53cc7338a7d5994fe8baa28a039d2343,0.99,17,2,104.59
53e4d5ab8287848319f0220d47ee7ca0,1.0,89,2,179.79000000000002
53f34954c078f5034197993c0e109b95,1.0,489,2,95.78999999999999
5416f8ad5bc33953624084ebc8738307,1.0,282,2,358.9
544bd839b4e7f92a077c7bf2410f8b02,1.0,378,2,142.89
5457ae2c352c18e3bf5cba68301d96a8,1.0,38,2,1174.9
5461338ea772177374bcf3f23665178f,1.0,314,2,229.59
54732c804725f94304b9f2d1107a3d6e,1.0,169,2,381.99
547d0504ca415eb4864fa3030f73d3f3,1.0,224,2,45.89
54982b0c374191195d5f433c7cccae90,1.0,27,2,989.74
549a24530925587e2faddb35f667e458,1.0,32,3,409.63
54a22a0d776f341e79356ad4a761aa81,1.0,184,2,191.99
54b716ecf36f372ca6a585a68025e8a1,1.0,515,2,235.70000000000002
54bf1780705493f3224d73bd48e53186,1.0,202,2,102.99
54c7b4f48fb9e911bf328bf9884ca61d,1.0,397,2,99.98
54e0a7cc9c09c591bd186e4569c7bf30,1.0,115,2,294.7
54eb010282ed1c4a38e101aa8b9aca37,1.0,10,2,157.9
54ed3f082c9e7725a0e26e9e682fc825,1.0,232,2,354.0
552fc05a13d28356a38e8b13f64cbe4f,1.0,307,2,144.8
5568fb2b583235812ed08eb9587d0465,1.0,25,2,198.0
556ffcdd6185be1c44ea83be3b1b5f86,1.0,74,2,303.99
557b158701bedbb76b856eb5f3af51b1,1.0,144,2,637.54
55b488a273c6ec9ca293736e9a69d0b3,1.0,13,2,123.58999999999999
55efe0d41e47d41465ea4fb5f8badee0,1.0,127,2,52.7
55f21db4f9a353dcee5b774f750c65a1,1.0,91,2,439.8
55fbb64f60861980e74c4f136f304297,1.0,29,2,22.759999999999998
5616f75d22507069b5383854a1d8c414,1.0,188,2,399.8
56238e115fd05d88a5e9ae565b8c2dbb,1.0,72,2,55.8
562b3bca5a8903b7451462b6e7aa6082,1.0,21,2,64.8
564df947eb9192d7e1613b1b957cb192,1.0,48,2,55.4
565448508b44312e8489ca1bc1f5d09e,1.0,492,3,255.0
56b088f218c6c02cd6e86bb9814271cb,1.0,368,2,99.88000000000001
56c355e615aa216a8c404c4f3d22383c,1.0,79,2,30.0
56c8638e7c058b98aae6d74d2dd6ea23,1.0,136,5,633.97
56d6d1ae03e95325991e4c77bf3cbe53,1.0,113,2,220.64
56e3a158ef88285f2c15a83db0b13d93,1.0,127,2,246.9
56e80e4b4a777631c5399e3fd0d6ee85,1.0,145,2,152.0
56f77ee91e06fb36402afa524deee676,1.0,213,2,114.39
57017bffe1b59c7da66267b6d3fcd44d,1.0,326,2,163.8
5709900c6ded8af6dfb28b043943368d,1.0,116,2,116.98
570eb70ff97166b85ea96be3bfb65fef,1.0,297,2,132.97
572a2a7bca60d77e596287ea324a4680,1.0,122,2,200.0
5735fac0e3e12fee0b0545828a977acd,1.0,429,2,287.57
574e36a816bf7a295404e686062fc0de,1.0,129,2,199.6
575e8735ac3203bfb92c7d52919faf70,1.0,34,2,116.8
578035514ad8238fa724f24b4aabc1df,1.0,407,2,125.0
57a00f215e83a19190f6a5dded389806,1.0,578,2,118.99
57b5d9f9fa4f1ff41befbfbf0fcbc3ca,1.0,310,2,198.99
57c6a5ac88fde55944675cc79c4d5db7,1.0,147,2,97.99
580561d937f063a0c4ffe1e4832df2f5,1.0,243,2,34.2
58075e17e770fc08571c3e0f452f6a11,1.0,424,2,177.24
580e86cc6d0c8eafede3d6f2fa4bf9ab,1.0,84,2,68.0
582183483d33018384b309d31c45f353,1.0,497,2,185.32000000000002
582413ee5c9cf48218666c6fd967a221,1.0,265,2,121.0
58498d9dec038f925f6406ebdfdc36bb,1.0,290,2,385.46999999999997
585ba6a115792c0b0483d65e5ab1f4b6,1.0,268,2,70.99
58812bfc80ed972fa2e7f3614c0cd22e,1.0,441,2,79.98
5882d9af214f8e2acb3e74b94a109c62,1.0,283,2,81.99000000000001
589211c7448e6c3b58b0ba98ce089ee7,1.0,248,2,85.98
58c1b085b54c03a1f1ab5f13d64c2b1c,1.0,351,2,2999.98
58e2253f083d42930c64ca32b510a512,1.0,30,2,114.49
58f5a0b391493cf37a8c32956f14d6d1,1.0,193,2,340.9
5908f8630bbd5a8d5984b25f85588168,1.0,369,2,260.0
5925dfa8cd87ab4d852383f7039c8bc2,1.0,157,2,154.9
59268ee5dc0cd98a36ea808010826cc8,1.0,257,2,157.99
5936fabf5dfeaa6c31d9f649b5794e2c,1.0,36,2,131.9
593cb774409e5239a1946d1c88e0813d,1.0,424,3,159.8
5941ba7f91b519d195e16e34fcf61bac,1.0,91,2,158.89
595ee036d3a69e80934a9b3618834085,1.0,164,2,274.5
596f46e4d4b172098ad46d4d7880bcc2,1.0,156,2,98.0
597e54e653cbc1ce5df1e6d97bbc448c,1.0,110,2,99.88999999999999
598ef1f13aba15f2b88387184f6c25ec,1.0,162,2,178.7
59bba92de9b8f6be0808e4d9d64b4b43,1.0,435,2,179.89
59d66d72939bc9497e19d89c61a96d5f,1.0,388,2,3459.0
59d8d1ea35c02a6a070ee29944b0ea86,1.0,141,2,98.0
5a21363c92f912e70cb482c96bc03af3,1.0,448,2,215.25
5a2e847dd085d36e3ba8916b75e794ed,1.0,483,2,198.0
5a30802342302d5bcef2bade8d40d847,0.99,263,2,354.79999999999995
5a494c648fde2d1ec4eb614274ea7159,0.99,178,2,1065.0
5a689ab0069d25bc6c2be47d4b3863d4,1.0,39,2,99.5
5a6b37816cefa8497b74b1ef78dbb202,1.0,208,2,119.8
5a819fa976c2a1e65fa35e5c890d4dcb,1.0,97,2,119.69999999999999
5a85f706b2059c3cd55287e105d8d5ea,0.99,279,2,380.6
5ace05247b6926d3e595ac4de6620b1d,1.0,338,2,113.98
5ad31e19d737a51f803e6986bbd119ff,1.0,418,2,398.0
5ad84888519e10ff52d8af00641d41bc,1.0,30,2,465.8
5ad96d7a95788923e8ff455366a90015,1.0,442,2,587.0
5af103d3f12fd83434cb97578a1e8d49,1.0,547,2,203.29
5af895ee7ff98368a5bf6faeddd18cec,0.99,186,2,274.5
5b07d855f3356e33b1434dfb5a035cd7,1.0,371,2,279.8
5b09c620db60411b0be6f1817c6cbe71,1.0,225,3,220.09
5b1ae94194ff6e974356063557746e47,1.0,470,2,133.5
5b26618da34612cc4947bbf6ef4fb67c,1.0,197,2,228.0
5b2c2b2a8d9e890debe309928d321f20,1.0,433,2,149.8
5b3186d7cf904f2f9369aec26faba4d2,1.0,282,3,368.8
5b3b19201bb81179198a9ce0d26ae56f,1.0,100,2,56.89
5b40b6d003822b8ff229a910784fe4e5,1.0,181,2,128.0
5b52858bcdab75cfc4593b13ea32db62,1.0,409,2,76.0
5b59166412dd5595f77a43b217c39132,1.0,116,2,56.89
5b65c2693d8103d23aa910cd33d68daa,1.0,306,2,378.34999999999997
5b71ca52f13f79c2be72b2aad8755c0a,1.0,394,2,181.98
5b881f1b0bea55f5933b61c9a99c9ecc,1.0,200,2,211.9
5b8a75e77489899ad9e6d57273aafd7f,0.99,411,2,388.0
5bad02ee81a2002eb3b5b84d32bfc15f,1.0,192,2,244.0
5bc94b60050224af3dfdd2377c7e93e6,1.0,579,2,193.73000000000002
5bdb6f56a8fb4272b802f504bb6d1287,0.98,208,3,661.9200000000001
5c00e849b56a56ea31560d5d66f933e9,1.0,21,2,76.09
5c117c579cb98a9c6c50e1301a349f3a,1.0,457,2,119.98
5c2b5c09534917d37857557d37ed9205,1.0,78,2,296.8
5c4b7aa014e584d78525c38717510f01,1.0,480,2,382.8
5c5a99e5ef172fbf5fc8a68e6bb2e0ab,0.99,196,2,245.8
5c65a2076c901f375b01aad3a60c7447,0.99,195,2,223.9
5c77da09750b42091c93c331d544ab53,1.0,44,2,269.74
5c82413b70d65c90e4f9e465c303fc82,1.0,551,2,146.39999999999998
5c8b41ba21631ca0432de4a10a56fcf1,1.0,510,2,232.0
5c96017028584678dd28c139566b87c0,1.0,142,2,109.8
5cb8c9998e51269d6c8c983def687414,1.0,256,2,238.9
5cbfdb85ec130898108b32c50d619c39,1.0,172,2,227.8
5cc1eb5a94ab59494d63f06a5c7eec15,1.0,182,2,299.7
5cfc9643603c095fd7ed86a50fa17887,1.0,277,2,162.23
5d2dfd15300a557c1ddfad56a8460226,1.0,170,2,755.89
5d323409404dee6bdb0f6cf9ef828dae,1.0,62,2,178.65
5d63628c95182301765aa1482b0293aa,1.0,23,2,238.8
5d77cf4bfc8132075fc589f355875baa,1.0,211,2,164.39
5d7ff357d021646cf8adf2601713f624,1.0,87,2,198.0
5d8f5f50fd2c7fbe8b335d945105a37f,1.0,146,2,509.70000000000005
5d923ccb7548741c453df5a825da2515,1.0,143,2,54.98
5dbba6c01268a8ad43f79157bf4454a0,1.0,197,2,359.18
5dcc06236098340b984e6865ba850593,1.0,523,2,62.5
5dda09ed137461608be539348c1dac39,1.0,204,2,142.8
5e0aa142dc4760e62a74c1830cbf91b1,1.0,199,2,399.79999999999995
5e24610c5a55f0b6ffdaf9e846d02362,1.0,382,2,192.8
5e3e9e897d07a80fc2af58088a84812a,1.0,303,2,64.4
5e492797fbeb54fb3e96629a55cdd480,1.0,453,2,118.0
5e85d75d3e3df197f08b89a2cbaad54b,1.0,541,2,159.8
5e8f38a9a1c023f3db718edcf926a2db,1.0,180,5,994.8
5ebd246be48ec18bf3859966284333f8,1.0,212,2,174.04000000000002
5ec4c90f549177a8cbbbc7419353e66a,1.0,395,2,298.9
5ed4db82a99daa916b5a11e6c48df670,1.0,536,2,257.89
5edb5e94dde197f8fd914eec2975b891,1.0,466,2,33.8
5ee1a7e84a17bcddc784977557a7a186,1.0,334,2,158.7
5eefb861d4921a3e628bbc65c50a480a,1.0,28,2,195.89000000000001
5efcc46e1fee22373a28eb2b0f26a6fc,1.0,474,2,117.80000000000001
5f2a213343d506264f78cb82dd914434,1.0,451,2,394.9
5f435bbe57e905e19378fa56b60e9d16,1.0,241,2,119.69999999999999
5f45aa4ef9b8fb99b95d33a970bb64a7,1.0,124,3,143.69
5f66ee1b2e030748fdb83ab9b01a7064,1.0,348,2,204.69
5f7f2f316d856064acee6f1db7c9f63f,1.0,371,2,220.0
5f80e1b868be57e4d50ae6bbeae78d77,1.0,187,2,237.89000000000001
5f8ad624020f7db33a63d5a0e5d14348,1.0,33,2,199.8
5faabfe6772088c4d906b63fa81ac63d,1.0,51,2,132.39000000000001
5fb5bf48cd408d971f873069e5178898,1.0,313,2,209.99
5fd82666f1e64606820d24e3fbb5d160,1.0,296,2,150.0
5fe117882be55ee9ad0d6c6c56d11019,1.0,21,2,298.98
5ff735d120cf4ec4adefd9766f703bf5,1.0,159,2,322.8
5ffbc70da7ad1808b6899421caa84fbe,0.99,489,2,27.96
601bf929b8d0a8feecab068a2110ae1f,1.0,259,2,118.9
606441378b517f9eeb89f9154a1c4d4f,1.0,449,2,173.89
6084496782926c56bf04c556331bf884,1.0,54,2,162.9
60863e9f13562f664b73e6f76ff85910,1.0,31,2,108.98
608646d3514cc48a27d666e313cfe0cc,1.0,415,2,434.0
609adc68db390a15fd21648c496f50b7,1.0,539,2,179.8
609b7feab0f0c9726929ec4891447b02,1.0,247,2,149.89
60a22f2188cd2b544c45f103d0e00539,1.0,353,2,1699.8000000000002
60d2dc24e6a89bd218f646df03674e5b,1.0,51,2,202.8
60e6fe581610db699ac03fec61f4d53f,1.0,208,2,264.0
60f874c577dc096ecd52bd0bf6bd5942,1.0,138,2,107.97999999999999
615922c430abddd368735199c38e735d,1.0,322,3,312.7
6197167907273be5ee2c7ab59d4ec8e1,0.98,218,2,345.49
61b6a01709e3d754942803765b85eea6,1.0,381,2,217.8
61fe766e454d5e750b33250035b4311d,1.0,15,2,358.79
6204c4e582a95b6a350adf6988623bfb,1.0,183,3,269.86
6222ef69df52b4ed71be551725551cc0,1.0,605,3,30.700000000000003
6223bdc5aab952ee49dea3511f89e7ec,1.0,242,2,324.0
623674d39fd0350df92b1f91c469ba39,1.0,206,2,154.0
6287d15cdf992224e7bb7010c69c4095,1.0,47,2,52.8
628bdd93abd27fbdd50f4e2e91ec64b3,1.0,80,2,289.89
6292600f71fe592f716a3e542f184d18,1.0,388,2,79.2
62a25a159f9fd2ab7c882d9407f49aa9,1.0,269,2,364.9
62b8761192c86f4ead06f4a433096a2b,1.0,60,2,844.1
630331e73a79ae9a2ba821bd326ea298,1.0,425,2,157.54999999999998
6316cfb9fc33f7962f7459a3bc144a89,1.0,154,2,169.78
6321cbc5ca73fae88f1acccaa086ecdf,1.0,180,2,303.05
63387fd3e05eab4e51cf704f233db5a2,1.0,222,2,163.49
633aa358e90a435dc47a30af5a0a832d,1.0,43,2,770.89
6345e3b3ba5ee47685e29ec5febc8155,1.0,134,2,446.79999999999995
6358b15ef7fa9b1210f1a5735cabd3d9,1.0,90,4,279.6
636443768344855307bfe5f2f2f6ba2e,1.0,46,2,253.96999999999997
63669b3731dcc014feec668c3d888aa0,1.0,196,2,190.69
636f22218f8430a8463c5ddc5f68fc62,1.0,420,2,179.89000000000001
63adc4def3cd3c39bd83083d737d98b5,1.0,11,2,173.9
63b4253e688c57bdaa18741b3fea5a01,1.0,175,2,109.78999999999999
63cfc61cee11cbe306bff5857d00bfe4,1.0,97,6,579.81
63ded44f46d409896e3b7c47daa688ae,1.0,94,2,63.89
63df651d5e8adb6a0e4baeb66a0eea37,1.0,366,2,297.49
63dfbd8f45b63fcf5c5aa1f023209592,1.0,40,2,269.98
6409bccd4062c7105e9fd94c9a72082c,1.0,124,2,120.5
640e0d867e85601bd8e64029df6034b5,1.0,271,2,79.0
641584b3ec3027aaf8fa9c088f1a1a00,1.0,301,2,32.38
6419a1be8feac26ec793667b71cbaeb4,1.0,250,3,709.6
6428403ac3b03984c38fd083fa1647b0,1.0,144,2,115.9
6457b2cb5462c1217e8e6d36b0ff39d2,1.0,288,2,116.30000000000001
64652d43a3e2bbf0ce0ac8675b21b0c8,0.99,50,2,65.8
6469f99c1f9dfae7733b25662e7f1782,1.0,67,7,664.2
64a5301ff6bdaf1baa00058672402d7a,1.0,394,2,129.8
64df076fb557552498049bb07ed1cd5f,1.0,115,3,404.92
64e037f54b4ff31461175bcc8bd210f4,1.0,228,2,109.89000000000001
64e9a736591627c469dae6f3d1592a61,1.0,451,2,547.51
64fbafb2935c7a2588d6a26a9d750487,1.0,583,2,638.64
65571628698194dbda526c22f5ed2317,1.0,46,2,319.96
65663adf8c7a498b79e57ff84ab2b654,1.0,282,2,170.74
6576977872dd65f5b680e944afe3a724,1.0,360,2,119.89
657dec397f46d84dbe64df2b0389b3cc,1.0,256,2,161.55
65859c1624b7642ec285b4a71efd9506,1.0,124,2,132.59
6594a65023bcb47539aa91b0f8e98e00,1.0,178,2,209.98000000000002
65a6ec5d6e6e86bc43a2cbf235be4675,1.0,127,2,173.8
65ab3020e6a929e4e9a4b61e643da832,1.0,413,2,120.9
65d6b6a1113bd6152e3307e99c5104c9,1.0,187,2,308.0
65d7c0904b51f5b432e71a14b25121dc,1.0,298,2,82.98
65e2735427dedd6a787e5b065b3cc41e,1.0,285,2,122.97999999999999
65ee274b862c5c053367be8a70dbc029,1.0,101,2,181.98
662d88cbd178177a50141111d3a6932c,1.0,215,2,56.4
664fe7916cb8709c6b848383c6361dcc,1.0,312,2,378.9
665f8bbe2cf428657aeb0572c27fef58,0.99,230,2,499.73
6668e1ae499e2e9be475b7f708580232,1.0,448,3,196.79000000000002
668ddbdd3ee99d4339eadfef21531d45,1.0,401,2,155.99
66980c3775537536f77b434d74e520f5,1.0,155,3,120.0
66ae4493fc7c710a8db6d9620901f40d,1.0,66,2,124.9
66e56177b9bf464a930e57edc3694403,1.0,101,3,286.89
66f4eec9da64df09009a7f397c2a32b1,0.99,221,2,865.79
66ffab11964dda54f46a826323635120,1.0,225,2,778.89
672452f682b6cd65d8256f3e527bb93f,1.0,380,2,163.6
67466b5877fad6f2279c1fb634c9aa5c,1.0,358,3,589.7
674e552503d21cd547fdd0de0bfb9be2,1.0,99,2,303.0
67626c49069bdf05ff127d59a6649948,1.0,268,2,55.98
67806996190d3af60247f64e1d03877f,1.0,35,2,102.80000000000001
67bddde1844b238fe25995cde1612b4e,1.0,67,2,153.8
67e747b902c2d5c2e5a266b00d965145,1.0,174,2,53.3
67fcfe4915b93624867d350b8191ff7b,1.0,434,2,54.980000000000004
681405a99faf3ac8afc2dc018a3f67bb,1.0,146,2,983.99
6814507660c72078cbada9b3660683dd,1.0,402,2,70.1
6832ad9ac97f82c7c5d614fb8e632e7b,1.0,91,2,208.99
6832bd3ca1bf89c9e60bf3c91d846ec9,1.0,222,2,178.8
683459cab0129375a071efb00da7c191,1.0,8,2,328.0
68497ce04e9b12cb402671a29acdf6a2,1.0,115,2,1004.99
684fdd89d877968793cfb9c8f7ef7874,1.0,112,2,315.79
68519bc41532d0f1a6613d278f86a5bd,1.0,230,2,83.55000000000001
6856178ce177496369e3a83fd143e621,1.0,281,2,105.99000000000001
686c46ddc0828bf3c0af072c44dd96b7,1.0,159,2,67.9
6871b052a835417d6d2e11153e0d3c2c,1.0,189,2,319.89
688d5274462f91fa0332582b748ce41d,1.0,235,2,414.9
6894b2a8a74e1c7fb9452d0cb861e634,1.0,259,2,84.3
6897ea9a949c1009af8cc38e691f260b,1.0,31,2,240.0
68ab9bfe2388b0b36614c7000b8b1cf8,1.0,283,2,49.98
68f412bbb674141ab49ef13b501baf45,1.0,47,2,84.9
692074726678229d1fe1887a9f0abb14,1.0,282,2,259.6
693b3203dcd4cef5288c5fd8d53f0efe,1.0,345,2,56.8
6940e424e41600ef36c79b6d8b4a2ecd,1.0,370,2,66.89
695dee4c200e4cabdfdb01287f5fd29d,1.0,184,2,225.98000000000002
696fca7af7f751e1749087433a92c790,1.0,42,2,119.97999999999999
697452ef6f8c549b18ffecd3e0197460,1.0,81,2,203.8
69768afd389429f6ec48199e5fb8e61a,1.0,148,2,250.9
698118425f0afbd4bee557e51b6bd49b,1.0,154,2,264.94
698a9cafcc15cac8cdbaee64adc6efbe,0.99,216,2,178.79
699003f10173022740145aa4aaeaccd5,0.99,281,2,468.9
69aab61687fa416ef601af332bd0ff0d,1.0,234,2,109.9
69e333213f390c27d001d415de206697,1.0,328,2,78.89
69e4074cb5368c1539397e4ea570757a,1.0,203,2,159.8
69f2934ad8b50cc05587a94cc7d68fc9,1.0,181,3,284.79
69f7e342c28eb22ef6845facd926e810,1.0,70,2,271.99
6a0d68294a58730f94eab8de2abcf050,1.0,52,2,214.9
6a2ae83cded378a462e86a2e4885e750,1.0,181,2,199.84
6a2c39f27e5c40a4d2a0cd94aeb8c925,1.0,219,2,154.8
6a3a03f3c7afeb25ce61700d914a841a,1.0,199,2,100.0
6a41171c962a6356e8ea95518821dd45,1.0,198,2,106.0
6a56e8e6c20175d122a962a5e5dfcf5e,1.0,363,2,229.89
6a583f4c6790a4c8330beb7612e17f42,1.0,118,2,161.7
6a5b2a807a2aca962c4badc649cb40b2,1.0,572,2,119.98
6a64e2cf94a5779760698c1e25a2852a,1.0,341,2,93.98
6a6a7141119ceaeca4dfbae7a580a515,1.0,45,3,78.29
6a7e7be8e652da4e4777866459f9b007,1.0,204,2,129.89000000000001
6a80a86f478a93a5f4c7ba8db6441a6b,1.0,403,3,274.39
